Dates,Asia_50_Volume,Core_MSCI_World_ex_Australia_ESG_Leaders_AUD_Hedged_fund_Volume,Core_MSCI_World_ex_Australia_ESG_Leaders_Volume,Core_SPASX_200_Volume,Edge_MSCI_Australia_Minimum_Volatility_Volume,Edge_MSCI_Australia_Multifactor_Volume,Edge_MSCI_World_Multifactor_Volume,Global_100_AUD_Hedged_Volume,Global_100_Volume,Global_Consumer_Staples_Volume,Global_Healthcare_Volume,JP_Morgan_USD_Emerging_Markets_Bond_AUD_Hedged_E_Volume,MSCI_Emerging_Markets_Volume,SP_500_Volume,SP_Mid_Cap_Volume,SPASX_20_Volume,SPASX_Dividend_Opportunities_Volume,Total_Volume
27-Jan-09,"1,700,000.00",0,0,0,0,0,0,0,"36,000,000.00","4,750,000.00","26,100,000.00",0,"782,550,000.00","175,850,000.00","70,700,000.00",0,0,
26-Jan-09,"1,700,000.00",0,0,0,0,0,0,0,"36,000,000.00","4,750,000.00","26,100,000.00",0,"782,550,000.00","175,850,000.00","70,550,000.00",0,0,
23-Jan-09,"1,700,000.00",0,0,0,0,0,0,0,"36,000,000.00","4,750,000.00","26,200,000.00",0,"786,600,000.00","175,850,000.00","70,450,000.00",0,0,
22-Jan-09,"1,700,000.00",0,0,0,0,0,0,0,"36,000,000.00","4,550,000.00","26,200,000.00",0,"794,250,000.00","175,850,000.00","70,450,000.00",0,0,
21-Jan-09,"1,700,000.00",0,0,0,0,0,0,0,"36,000,000.00","4,350,000.00","26,200,000.00",0,"810,450,000.00","175,650,000.00","70,450,000.00",0,0,
20-Jan-09,"1,700,000.00",0,0,0,0,0,0,0,"36,000,000.00","4,350,000.00","26,200,000.00",0,"812,250,000.00","175,800,000.00","70,300,000.00",0,0,
16-Jan-09,"1,700,000.00",0,0,0,0,0,0,0,"36,000,000.00","4,350,000.00","26,200,000.00",0,"814,500,000.00","173,250,000.00","70,150,000.00",0,0,
15-Jan-09,"1,700,000.00",0,0,0,0,0,0,0,"36,000,000.00","4,350,000.00","26,200,000.00",0,"820,800,000.00","173,250,000.00","70,100,000.00",0,0,
14-Jan-09,"1,700,000.00",0,0,0,0,0,0,0,"36,000,000.00","4,350,000.00","26,200,000.00",0,"820,800,000.00","173,050,000.00","70,100,000.00",0,0,
13-Jan-09,"1,700,000.00",0,0,0,0,0,0,0,"36,000,000.00","4,350,000.00","26,200,000.00",0,"820,800,000.00","173,050,000.00","70,100,000.00",0,0,
12-Jan-09,"1,700,000.00",0,0,0,0,0,0,0,"36,000,000.00","4,350,000.00","26,200,000.00",0,"808,650,000.00","173,050,000.00","70,100,000.00",0,0,
9-Jan-09,"1,700,000.00",0,0,0,0,0,0,0,"36,000,000.00","4,350,000.00","26,200,000.00",0,"805,500,000.00","173,050,000.00","70,000,000.00",0,0,
8-Jan-09,"1,700,000.00",0,0,0,0,0,0,0,"36,000,000.00","4,350,000.00","26,200,000.00",0,"805,500,000.00","173,050,000.00","70,100,000.00",0,0,
7-Jan-09,"1,700,000.00",0,0,0,0,0,0,0,"36,000,000.00","4,350,000.00","26,200,000.00",0,"798,300,000.00","173,200,000.00","70,100,000.00",0,0,
6-Jan-09,"1,700,000.00",0,0,0,0,0,0,0,"36,000,000.00","4,350,000.00","26,200,000.00",0,"793,800,000.00","172,200,000.00","69,900,000.00",0,0,
5-Jan-09,"1,700,000.00",0,0,0,0,0,0,0,"36,000,000.00","4,350,000.00","26,200,000.00",0,"782,100,000.00","172,500,000.00","69,900,000.00",0,0,
2-Jan-09,"1,700,000.00",0,0,0,0,0,0,0,"35,400,000.00","4,350,000.00","26,200,000.00",0,"779,850,000.00","173,000,000.00","69,900,000.00",0,0,
31-Dec-08,"1,700,000.00",0,0,0,0,0,0,0,"35,400,000.00","4,350,000.00","26,200,000.00",0,"779,850,000.00","173,000,000.00","70,150,000.00",0,0,
30-Dec-08,"1,700,000.00",0,0,0,0,0,0,0,"35,400,000.00","4,350,000.00","26,200,000.00",0,"779,850,000.00","173,300,000.00","70,050,000.00",0,0,
29-Dec-08,"1,700,000.00",0,0,0,0,0,0,0,"35,400,000.00","4,350,000.00","26,400,000.00",0,"779,850,000.00","172,750,000.00","68,700,000.00",0,0,
26-Dec-08,"1,700,000.00",0,0,0,0,0,0,0,"35,400,000.00","4,350,000.00","26,400,000.00",0,"779,850,000.00","172,750,000.00","68,700,000.00",0,0,
24-Dec-08,"1,700,000.00",0,0,0,0,0,0,0,"35,400,000.00","4,350,000.00","26,400,000.00",0,"779,850,000.00","172,750,000.00","68,750,000.00",0,0,
23-Dec-08,"1,700,000.00",0,0,0,0,0,0,0,"35,400,000.00","4,350,000.00","26,400,000.00",0,"779,850,000.00","168,600,000.00","68,750,000.00",0,0,
22-Dec-08,"1,700,000.00",0,0,0,0,0,0,0,"35,400,000.00","4,350,000.00","26,400,000.00",0,"779,850,000.00","169,200,000.00","68,600,000.00",0,0,
19-Dec-08,"1,700,000.00",0,0,0,0,0,0,0,"34,700,000.00","4,350,000.00","26,400,000.00",0,"772,200,000.00","169,200,000.00","68,600,000.00",0,0,
18-Dec-08,"1,700,000.00",0,0,0,0,0,0,0,"34,700,000.00","4,350,000.00","26,400,000.00",0,"769,950,000.00","169,200,000.00","68,600,000.00",0,0,
17-Dec-08,"1,700,000.00",0,0,0,0,0,0,0,"34,700,000.00","4,350,000.00","26,400,000.00",0,"740,250,000.00","168,100,000.00","68,800,000.00",0,0,
16-Dec-08,"1,700,000.00",0,0,0,0,0,0,0,"34,700,000.00","4,350,000.00","26,400,000.00",0,"740,250,000.00","168,350,000.00","68,800,000.00",0,0,
15-Dec-08,"1,700,000.00",0,0,0,0,0,0,0,"34,700,000.00","4,350,000.00","26,400,000.00",0,"722,250,000.00","166,350,000.00","68,950,000.00",0,0,
12-Dec-08,"1,700,000.00",0,0,0,0,0,0,0,"34,700,000.00","4,350,000.00","26,400,000.00",0,"715,050,000.00","166,350,000.00","68,950,000.00",0,0,
11-Dec-08,"1,700,000.00",0,0,0,0,0,0,0,"34,700,000.00","4,350,000.00","26,400,000.00",0,"697,950,000.00","166,350,000.00","68,750,000.00",0,0,
10-Dec-08,"1,700,000.00",0,0,0,0,0,0,0,"34,200,000.00","4,350,000.00","26,700,000.00",0,"685,800,000.00","165,150,000.00","68,650,000.00",0,0,
9-Dec-08,"1,700,000.00",0,0,0,0,0,0,0,"34,200,000.00","4,350,000.00","26,700,000.00",0,"663,300,000.00","163,550,000.00","68,650,000.00",0,0,
8-Dec-08,"1,600,000.00",0,0,0,0,0,0,0,"34,200,000.00","4,350,000.00","26,700,000.00",0,"663,300,000.00","163,550,000.00","68,550,000.00",0,0,
5-Dec-08,"1,600,000.00",0,0,0,0,0,0,0,"34,200,000.00","4,350,000.00","26,700,000.00",0,"663,300,000.00","163,550,000.00","68,550,000.00",0,0,
4-Dec-08,"1,600,000.00",0,0,0,0,0,0,0,"34,200,000.00","4,350,000.00","26,700,000.00",0,"663,300,000.00","163,200,000.00","68,550,000.00",0,0,
3-Dec-08,"1,600,000.00",0,0,0,0,0,0,0,"34,200,000.00","4,350,000.00","26,700,000.00",0,"663,300,000.00","161,900,000.00","68,350,000.00",0,0,
2-Dec-08,"1,600,000.00",0,0,0,0,0,0,0,"34,200,000.00","4,350,000.00","26,700,000.00",0,"668,700,000.00","162,350,000.00","68,000,000.00",0,0,
1-Dec-08,"1,600,000.00",0,0,0,0,0,0,0,"34,200,000.00","4,250,000.00","26,700,000.00",0,"664,200,000.00","162,600,000.00","68,550,000.00",0,0,
28-Nov-08,"1,600,000.00",0,0,0,0,0,0,0,"34,200,000.00","4,250,000.00","26,700,000.00",0,"664,200,000.00","162,700,000.00","68,350,000.00",0,0,
26-Nov-08,"1,500,000.00",0,0,0,0,0,0,0,"34,200,000.00","4,250,000.00","26,700,000.00",0,"659,700,000.00","162,650,000.00","67,850,000.00",0,0,
25-Nov-08,"1,400,000.00",0,0,0,0,0,0,0,"34,200,000.00","4,250,000.00","26,700,000.00",0,"638,550,000.00","162,050,000.00","67,850,000.00",0,0,
24-Nov-08,"1,400,000.00",0,0,0,0,0,0,0,"34,200,000.00","4,250,000.00","26,700,000.00",0,"636,750,000.00","162,400,000.00","67,000,000.00",0,0,
21-Nov-08,"1,400,000.00",0,0,0,0,0,0,0,"34,200,000.00","4,250,000.00","26,700,000.00",0,"655,200,000.00","160,150,000.00","67,000,000.00",0,0,
20-Nov-08,"1,300,000.00",0,0,0,0,0,0,0,"34,200,000.00","4,250,000.00","26,700,000.00",0,"663,750,000.00","158,050,000.00","67,000,000.00",0,0,
19-Nov-08,"1,300,000.00",0,0,0,0,0,0,0,"34,200,000.00","4,250,000.00","26,700,000.00",0,"663,750,000.00","156,550,000.00","66,900,000.00",0,0,
18-Nov-08,"1,300,000.00",0,0,0,0,0,0,0,"34,200,000.00","4,250,000.00","26,700,000.00",0,"674,100,000.00","155,200,000.00","66,800,000.00",0,0,
17-Nov-08,"1,300,000.00",0,0,0,0,0,0,0,"34,200,000.00","4,250,000.00","26,700,000.00",0,"674,100,000.00","155,000,000.00","67,050,000.00",0,0,
14-Nov-08,"1,300,000.00",0,0,0,0,0,0,0,"34,200,000.00","4,250,000.00","26,700,000.00",0,"677,250,000.00","154,350,000.00","67,350,000.00",0,0,
13-Nov-08,"1,300,000.00",0,0,0,0,0,0,0,"34,400,000.00","4,250,000.00","26,700,000.00",0,"687,600,000.00","155,050,000.00","67,400,000.00",0,0,
12-Nov-08,"1,300,000.00",0,0,0,0,0,0,0,"34,300,000.00","4,250,000.00","26,700,000.00",0,"692,100,000.00","155,150,000.00","66,400,000.00",0,0,
11-Nov-08,"1,300,000.00",0,0,0,0,0,0,0,"34,300,000.00","4,250,000.00","26,700,000.00",0,"692,100,000.00","154,100,000.00","66,500,000.00",0,0,
10-Nov-08,"1,300,000.00",0,0,0,0,0,0,0,"34,300,000.00","4,250,000.00","26,700,000.00",0,"691,650,000.00","153,950,000.00","66,500,000.00",0,0,
7-Nov-08,"1,300,000.00",0,0,0,0,0,0,0,"34,300,000.00","4,250,000.00","26,700,000.00",0,"709,200,000.00","153,950,000.00","66,500,000.00",0,0,
6-Nov-08,"1,300,000.00",0,0,0,0,0,0,0,"34,300,000.00","4,250,000.00","26,700,000.00",0,"711,450,000.00","154,150,000.00","66,500,000.00",0,0,
5-Nov-08,"1,300,000.00",0,0,0,0,0,0,0,"32,200,000.00","4,250,000.00","26,700,000.00",0,"711,450,000.00","152,800,000.00","66,500,000.00",0,0,
4-Nov-08,"1,300,000.00",0,0,0,0,0,0,0,"30,600,000.00","4,250,000.00","26,700,000.00",0,"711,450,000.00","153,250,000.00","66,500,000.00",0,0,
3-Nov-08,"1,300,000.00",0,0,0,0,0,0,0,"30,600,000.00","4,250,000.00","26,700,000.00",0,"714,150,000.00","151,950,000.00","66,500,000.00",0,0,
31-Oct-08,"1,300,000.00",0,0,0,0,0,0,0,"30,600,000.00","4,250,000.00","26,700,000.00",0,"688,950,000.00","151,950,000.00","66,150,000.00",0,0,
30-Oct-08,"1,300,000.00",0,0,0,0,0,0,0,"30,400,000.00","4,250,000.00","26,700,000.00",0,"673,200,000.00","152,400,000.00","66,050,000.00",0,0,
29-Oct-08,"1,300,000.00",0,0,0,0,0,0,0,"30,400,000.00","4,050,000.00","26,000,000.00",0,"641,700,000.00","152,650,000.00","65,700,000.00",0,0,
28-Oct-08,"1,300,000.00",0,0,0,0,0,0,0,"30,400,000.00","4,050,000.00","26,000,000.00",0,"639,450,000.00","152,950,000.00","64,700,000.00",0,0,
27-Oct-08,"1,300,000.00",0,0,0,0,0,0,0,"30,400,000.00","4,050,000.00","26,000,000.00",0,"641,250,000.00","152,050,000.00","64,550,000.00",0,0,
24-Oct-08,"1,300,000.00",0,0,0,0,0,0,0,"30,400,000.00","4,050,000.00","26,000,000.00",0,"641,250,000.00","151,500,000.00","64,550,000.00",0,0,
23-Oct-08,"1,300,000.00",0,0,0,0,0,0,0,"30,400,000.00","3,950,000.00","26,000,000.00",0,"639,450,000.00","151,450,000.00","64,400,000.00",0,0,
22-Oct-08,"1,300,000.00",0,0,0,0,0,0,0,"30,400,000.00","3,950,000.00","26,000,000.00",0,"637,650,000.00","153,150,000.00","64,400,000.00",0,0,
21-Oct-08,"1,300,000.00",0,0,0,0,0,0,0,"27,300,000.00","3,950,000.00","26,000,000.00",0,"633,600,000.00","153,600,000.00","64,400,000.00",0,0,
20-Oct-08,"1,100,000.00",0,0,0,0,0,0,0,"27,300,000.00","3,950,000.00","26,000,000.00",0,"628,200,000.00","152,550,000.00","64,250,000.00",0,0,
17-Oct-08,"1,100,000.00",0,0,0,0,0,0,0,"27,200,000.00","3,950,000.00","26,000,000.00",0,"652,500,000.00","150,450,000.00","64,300,000.00",0,0,
16-Oct-08,"1,100,000.00",0,0,0,0,0,0,0,"27,200,000.00","3,950,000.00","26,000,000.00",0,"657,000,000.00","150,450,000.00","64,300,000.00",0,0,
15-Oct-08,"1,100,000.00",0,0,0,0,0,0,0,"27,200,000.00","3,950,000.00","26,000,000.00",0,"641,700,000.00","150,400,000.00","64,300,000.00",0,0,
14-Oct-08,"1,100,000.00",0,0,0,0,0,0,0,"26,800,000.00","3,900,000.00","26,000,000.00",0,"612,900,000.00","144,850,000.00","64,300,000.00",0,0,
13-Oct-08,"1,100,000.00",0,0,0,0,0,0,0,"26,500,000.00","3,900,000.00","26,200,000.00",0,"614,250,000.00","145,050,000.00","64,200,000.00",0,0,
10-Oct-08,"1,100,000.00",0,0,0,0,0,0,0,"26,500,000.00","3,900,000.00","26,300,000.00",0,"617,400,000.00","145,300,000.00","64,400,000.00",0,0,
9-Oct-08,"1,100,000.00",0,0,0,0,0,0,0,"26,500,000.00","3,900,000.00","26,500,000.00",0,"617,400,000.00","145,800,000.00","64,250,000.00",0,0,
8-Oct-08,"1,100,000.00",0,0,0,0,0,0,0,"28,700,000.00","3,900,000.00","26,500,000.00",0,"618,750,000.00","144,350,000.00","64,100,000.00",0,0,
7-Oct-08,"1,100,000.00",0,0,0,0,0,0,0,"29,100,000.00","3,900,000.00","26,700,000.00",0,"613,350,000.00","144,100,000.00","64,250,000.00",0,0,
6-Oct-08,"1,100,000.00",0,0,0,0,0,0,0,"29,100,000.00","3,950,000.00","26,800,000.00",0,"608,400,000.00","142,400,000.00","64,450,000.00",0,0,
3-Oct-08,"1,100,000.00",0,0,0,0,0,0,0,"29,100,000.00","3,950,000.00","26,800,000.00",0,"602,550,000.00","143,250,000.00","64,450,000.00",0,0,
2-Oct-08,"1,100,000.00",0,0,0,0,0,0,0,"29,100,000.00","3,900,000.00","26,800,000.00",0,"594,450,000.00","143,650,000.00","64,500,000.00",0,0,
1-Oct-08,"1,100,000.00",0,0,0,0,0,0,0,"29,100,000.00","3,900,000.00","26,800,000.00",0,"589,950,000.00","143,600,000.00","64,850,000.00",0,0,
30-Sep-08,"1,100,000.00",0,0,0,0,0,0,0,"29,100,000.00","3,900,000.00","26,900,000.00",0,"588,150,000.00","143,600,000.00","62,700,000.00",0,0,
29-Sep-08,"1,100,000.00",0,0,0,0,0,0,0,"29,100,000.00","3,900,000.00","26,900,000.00",0,"577,350,000.00","142,000,000.00","62,800,000.00",0,0,
26-Sep-08,"1,100,000.00",0,0,0,0,0,0,0,"29,100,000.00","3,900,000.00","26,900,000.00",0,"553,500,000.00","141,500,000.00","62,800,000.00",0,0,
25-Sep-08,"1,100,000.00",0,0,0,0,0,0,0,"29,100,000.00","3,900,000.00","26,900,000.00",0,"549,450,000.00","140,850,000.00","62,800,000.00",0,0,
24-Sep-08,"1,100,000.00",0,0,0,0,0,0,0,"29,800,000.00","3,900,000.00","26,900,000.00",0,"548,100,000.00","140,700,000.00","62,250,000.00",0,0,
23-Sep-08,"1,100,000.00",0,0,0,0,0,0,0,"29,800,000.00","3,900,000.00","28,000,000.00",0,"527,400,000.00","140,850,000.00","62,250,000.00",0,0,
22-Sep-08,"1,100,000.00",0,0,0,0,0,0,0,"29,800,000.00","3,900,000.00","26,700,000.00",0,"504,900,000.00","140,200,000.00","62,650,000.00",0,0,
19-Sep-08,"1,100,000.00",0,0,0,0,0,0,0,"29,800,000.00","3,900,000.00","26,300,000.00",0,"499,950,000.00","140,550,000.00","62,650,000.00",0,0,
18-Sep-08,"1,100,000.00",0,0,0,0,0,0,0,"30,200,000.00","3,900,000.00","26,300,000.00",0,"499,950,000.00","140,450,000.00","62,500,000.00",0,0,
17-Sep-08,"1,100,000.00",0,0,0,0,0,0,0,"30,200,000.00","3,900,000.00","26,300,000.00",0,"499,950,000.00","139,250,000.00","62,350,000.00",0,0,
16-Sep-08,"1,100,000.00",0,0,0,0,0,0,0,"30,200,000.00","3,900,000.00","26,300,000.00",0,"499,950,000.00","139,100,000.00","62,550,000.00",0,0,
15-Sep-08,"1,100,000.00",0,0,0,0,0,0,0,"30,300,000.00","3,900,000.00","26,300,000.00",0,"499,950,000.00","138,850,000.00","62,250,000.00",0,0,
12-Sep-08,"1,300,000.00",0,0,0,0,0,0,0,"30,300,000.00","3,900,000.00","26,300,000.00",0,"506,700,000.00","138,750,000.00","62,650,000.00",0,0,
11-Sep-08,"1,300,000.00",0,0,0,0,0,0,0,"30,300,000.00","3,900,000.00","26,300,000.00",0,"506,700,000.00","138,750,000.00","62,650,000.00",0,0,
10-Sep-08,"1,300,000.00",0,0,0,0,0,0,0,"30,300,000.00","3,900,000.00","26,300,000.00",0,"506,700,000.00","139,000,000.00","62,250,000.00",0,0,
9-Sep-08,"1,300,000.00",0,0,0,0,0,0,0,"30,300,000.00","3,900,000.00","26,300,000.00",0,"509,850,000.00","137,900,000.00","62,250,000.00",0,0,
8-Sep-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","26,300,000.00",0,"509,850,000.00","137,950,000.00","62,250,000.00",0,0,
5-Sep-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","26,300,000.00",0,"509,850,000.00","137,950,000.00","62,250,000.00",0,0,
4-Sep-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","26,300,000.00",0,"509,850,000.00","137,950,000.00","62,250,000.00",0,0,
3-Sep-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","25,200,000.00",0,"506,700,000.00","138,450,000.00","62,250,000.00",0,0,
2-Sep-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","25,200,000.00",0,"506,700,000.00","137,350,000.00","61,250,000.00",0,0,
29-Aug-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","25,200,000.00",0,"506,700,000.00","137,350,000.00","61,250,000.00",0,0,
28-Aug-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","25,200,000.00",0,"506,700,000.00","135,950,000.00","61,350,000.00",0,0,
27-Aug-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","25,200,000.00",0,"506,700,000.00","135,950,000.00","61,600,000.00",0,0,
26-Aug-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","25,100,000.00",0,"506,700,000.00","135,950,000.00","61,550,000.00",0,0,
25-Aug-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","25,100,000.00",0,"505,350,000.00","136,550,000.00","62,050,000.00",0,0,
22-Aug-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","25,100,000.00",0,"505,350,000.00","136,550,000.00","62,050,000.00",0,0,
21-Aug-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","25,100,000.00",0,"505,350,000.00","136,550,000.00","62,400,000.00",0,0,
20-Aug-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","25,100,000.00",0,"505,350,000.00","136,550,000.00","62,900,000.00",0,0,
19-Aug-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","25,100,000.00",0,"505,350,000.00","136,250,000.00","62,900,000.00",0,0,
18-Aug-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","25,100,000.00",0,"505,350,000.00","136,250,000.00","62,400,000.00",0,0,
15-Aug-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","25,000,000.00",0,"505,350,000.00","136,250,000.00","62,400,000.00",0,0,
14-Aug-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","25,000,000.00",0,"508,050,000.00","136,250,000.00","62,550,000.00",0,0,
13-Aug-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","25,000,000.00",0,"508,050,000.00","135,750,000.00","62,950,000.00",0,0,
12-Aug-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","24,800,000.00",0,"508,050,000.00","133,850,000.00","62,000,000.00",0,0,
11-Aug-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","24,700,000.00",0,"513,450,000.00","133,850,000.00","62,250,000.00",0,0,
8-Aug-08,"1,700,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","24,700,000.00",0,"517,950,000.00","133,850,000.00","62,250,000.00",0,0,
7-Aug-08,"1,500,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","24,700,000.00",0,"522,450,000.00","133,850,000.00","61,950,000.00",0,0,
6-Aug-08,"1,500,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","24,700,000.00",0,"522,450,000.00","133,850,000.00","61,950,000.00",0,0,
5-Aug-08,"1,500,000.00",0,0,0,0,0,0,0,"33,100,000.00","3,900,000.00","23,700,000.00",0,"526,950,000.00","133,600,000.00","61,700,000.00",0,0,
4-Aug-08,"1,500,000.00",0,0,0,0,0,0,0,"33,100,000.00","4,300,000.00","21,500,000.00",0,"526,950,000.00","134,100,000.00","61,950,000.00",0,0,
1-Aug-08,"1,500,000.00",0,0,0,0,0,0,0,"33,100,000.00","4,800,000.00","21,500,000.00",0,"520,200,000.00","134,100,000.00","61,950,000.00",0,0,
31-Jul-08,"1,500,000.00",0,0,0,0,0,0,0,"33,100,000.00","4,800,000.00","21,500,000.00",0,"518,850,000.00","133,100,000.00","61,950,000.00",0,0,
30-Jul-08,"1,500,000.00",0,0,0,0,0,0,0,"33,100,000.00","5,100,000.00","21,400,000.00",0,"518,850,000.00","133,250,000.00","61,950,000.00",0,0,
29-Jul-08,"1,500,000.00",0,0,0,0,0,0,0,"33,100,000.00","5,100,000.00","21,400,000.00",0,"518,850,000.00","133,250,000.00","62,000,000.00",0,0,
28-Jul-08,"1,500,000.00",0,0,0,0,0,0,0,"33,100,000.00","5,100,000.00","21,400,000.00",0,"518,850,000.00","133,250,000.00","62,000,000.00",0,0,
25-Jul-08,"1,000,000.00",0,0,0,0,0,0,0,"33,100,000.00","5,100,000.00","21,400,000.00",0,"518,850,000.00","133,250,000.00","62,000,000.00",0,0,
24-Jul-08,"1,000,000.00",0,0,0,0,0,0,0,"33,100,000.00","5,100,000.00","21,400,000.00",0,"510,750,000.00","132,850,000.00","60,550,000.00",0,0,
23-Jul-08,"1,000,000.00",0,0,0,0,0,0,0,"33,100,000.00","5,100,000.00","21,400,000.00",0,"507,600,000.00","131,850,000.00","60,550,000.00",0,0,
22-Jul-08,"1,000,000.00",0,0,0,0,0,0,0,"34,100,000.00","5,100,000.00","21,400,000.00",0,"507,600,000.00","132,050,000.00","60,550,000.00",0,0,
21-Jul-08,"1,000,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,400,000.00",0,"497,700,000.00","131,800,000.00","60,550,000.00",0,0,
18-Jul-08,"1,000,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,400,000.00",0,"485,100,000.00","130,650,000.00","60,550,000.00",0,0,
17-Jul-08,"1,000,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,400,000.00",0,"464,400,000.00","130,750,000.00","60,550,000.00",0,0,
16-Jul-08,"1,000,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,400,000.00",0,"464,400,000.00","130,650,000.00","62,550,000.00",0,0,
15-Jul-08,"1,000,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,400,000.00",0,"464,400,000.00","129,250,000.00","62,550,000.00",0,0,
14-Jul-08,"1,000,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,400,000.00",0,"464,400,000.00","129,050,000.00","62,550,000.00",0,0,
11-Jul-08,"1,000,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,500,000.00",0,"464,400,000.00","128,800,000.00","62,900,000.00",0,0,
10-Jul-08,"1,000,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,500,000.00",0,"454,500,000.00","128,500,000.00","62,900,000.00",0,0,
9-Jul-08,"1,000,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,500,000.00",0,"454,500,000.00","129,100,000.00","63,500,000.00",0,0,
8-Jul-08,"1,000,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,500,000.00",0,"454,500,000.00","133,400,000.00","62,900,000.00",0,0,
7-Jul-08,"1,000,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,500,000.00",0,"456,750,000.00","133,500,000.00","62,900,000.00",0,0,
3-Jul-08,"1,000,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,500,000.00",0,"463,500,000.00","132,600,000.00","62,900,000.00",0,0,
2-Jul-08,"1,000,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,500,000.00",0,"463,050,000.00","131,250,000.00","62,900,000.00",0,0,
1-Jul-08,"1,000,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,500,000.00",0,"463,050,000.00","131,100,000.00","62,900,000.00",0,0,
30-Jun-08,"1,000,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,500,000.00",0,"463,050,000.00","130,300,000.00","62,900,000.00",0,0,
27-Jun-08,"1,000,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,700,000.00",0,"463,050,000.00","126,250,000.00","62,750,000.00",0,0,
26-Jun-08,"900,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,700,000.00",0,"468,450,000.00","127,600,000.00","63,550,000.00",0,0,
25-Jun-08,"900,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,700,000.00",0,"468,450,000.00","127,850,000.00","63,700,000.00",0,0,
24-Jun-08,"900,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","21,900,000.00",0,"477,000,000.00","127,900,000.00","63,800,000.00",0,0,
23-Jun-08,"900,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","22,000,000.00",0,"488,700,000.00","127,900,000.00","63,800,000.00",0,0,
20-Jun-08,"900,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","22,000,000.00",0,"489,600,000.00","126,900,000.00","63,800,000.00",0,0,
19-Jun-08,"900,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","22,000,000.00",0,"499,950,000.00","129,500,000.00","63,900,000.00",0,0,
18-Jun-08,"900,000.00",0,0,0,0,0,0,0,"35,300,000.00","5,100,000.00","22,000,000.00",0,"499,950,000.00","125,000,000.00","63,600,000.00",0,0,
17-Jun-08,"800,000.00",0,0,0,0,0,0,0,"35,600,000.00","5,100,000.00","22,000,000.00",0,"499,950,000.00","123,100,000.00","63,550,000.00",0,0,
